# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = peng_model
# start_datetime = 2025-05-15 10:16:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 5000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/admin/AppData/Local/Temp/Rtmp2PZJw8/standata-69c58b2fbe.json
# init = 2 (Default)
# random
#   seed = 619260806
# output
#   file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/sampling-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/peng-profile-1.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=peng_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B.1.1,B.2.1,B.3.1,B.1.2,B.2.2,B.3.2,a,sigma
692.203,0.990288,0.0141258,5,31,0,-689.19,0.776403,0.713616,1.02962,0.934046,0.768253,1.1379,0.113503,0.078079
690.825,0.987178,0.014217,5,31,0,-687.611,0.785284,0.704381,1.02318,0.936858,0.784994,1.15161,0.115218,0.0779134
692.674,1,0.0141906,5,31,0,-689.499,0.784277,0.719741,1.0316,0.930741,0.789104,1.14969,0.111782,0.0777641
691.804,0.999529,0.0146412,6,95,0,-689.229,0.7927,0.720647,1.02355,0.92951,0.776351,1.11294,0.114555,0.0786069
692.68,0.999494,0.0150792,5,31,0,-689.33,0.777025,0.709836,1.02033,0.920202,0.792858,1.12928,0.116187,0.0785726
691.729,0.993864,0.0155202,4,15,0,-691.023,0.775789,0.713783,1.02182,0.920709,0.79611,1.1182,0.11486,0.0786007
694.48,0.999882,0.0157398,8,319,0,-689.625,0.9013,0.890169,1.15997,1.06656,0.957612,1.30478,0.0811216,0.0719876
695.208,0.998253,0.0162003,5,31,0,-691.629,0.911437,0.872444,1.15874,1.06467,0.959359,1.30101,0.0814813,0.0723498
695.476,0.99854,0.0165978,6,127,0,-693.609,0.888828,0.840961,1.13597,1.04351,0.931503,1.27129,0.0875111,0.074432
695.727,0.994836,0.0170091,6,127,0,-692.883,0.854169,0.817077,1.1143,1.01268,0.898961,1.23245,0.093964,0.0735751
695.606,0.971855,0.0172647,5,31,0,-690.573,0.860346,0.812386,1.10762,1.01406,0.891256,1.23448,0.0953577,0.0735322
695.436,0.994715,0.0165634,6,127,0,-690.771,0.865269,0.831673,1.12246,1.01735,0.895741,1.23941,0.0912949,0.0748655
694.66,0.998147,0.0168031,8,415,0,-692.67,0.898115,0.856,1.1595,1.04579,0.944032,1.27871,0.0860582,0.073228
694.235,0.998632,0.0171821,5,31,0,-690.032,0.891327,0.875531,1.14417,1.04861,0.911134,1.276,0.0856704,0.0723579
692.289,0.987358,0.0175826,7,159,0,-689.616,0.904047,0.860269,1.1709,1.08002,0.9642,1.31035,0.0800219,0.0710884
689.965,0.917885,0.0175099,5,31,0,-685.519,0.921898,0.913618,1.17612,1.06027,0.948931,1.29179,0.0811169,0.0705003
695.129,0.988696,0.0148028,5,63,0,-686.266,0.91323,0.884644,1.18181,1.07403,0.976082,1.31756,0.0790273,0.0718098
695.8,0.997574,0.0148022,7,191,0,-693.647,0.93777,0.908885,1.19812,1.08912,0.98468,1.32397,0.0749439,0.0749411
691.345,0.985721,0.0151085,7,223,0,-686.802,0.855418,0.782083,1.10287,1.00346,0.885877,1.19756,0.0975944,0.0757802
689.818,0.998721,0.0149988,5,31,0,-688.212,0.845293,0.826884,1.09612,0.999309,0.845609,1.24406,0.0964154,0.076991
692.808,0.975227,0.0153407,6,127,0,-683.791,0.839845,0.820899,1.11574,1.0124,0.868209,1.23549,0.0943416,0.076272
692.391,0.994044,0.0148654,7,191,0,-686.297,0.87989,0.833705,1.15269,1.06103,0.920406,1.27943,0.0863283,0.0738589
693.873,0.999587,0.0150369,6,63,0,-689.623,0.904407,0.897057,1.17203,1.07743,0.940003,1.30479,0.0800669,0.0724485
694.915,0.99931,0.0153978,7,159,0,-690.785,0.87476,0.849107,1.12373,1.01939,0.911363,1.24515,0.0912752,0.0752375
690.981,0.985435,0.0157512,6,127,0,-688.207,0.903063,0.911609,1.16281,1.05324,0.953954,1.29547,0.0827424,0.0754372
693.378,0.985988,0.0156166,8,319,0,-686.489,0.77596,0.7034,1.00432,0.923533,0.792244,1.12379,0.11692,0.0745098
694.565,0.998702,0.015502,5,47,0,-691.216,0.767084,0.702999,1.00802,0.922654,0.767928,1.11448,0.118299,0.0741008
695.868,0.994951,0.0158245,7,191,0,-688.864,0.842713,0.80257,1.09594,0.993635,0.867745,1.20454,0.0989639,0.0740761
694.352,0.978628,0.0160161,4,15,0,-692.005,0.83701,0.802376,1.10031,1.00131,0.860508,1.20156,0.099623,0.0740718
692.537,0.988491,0.015641,5,31,0,-691.516,0.861292,0.812155,1.08784,0.995586,0.862542,1.23137,0.0982195,0.0742017
693.646,0.999362,0.0156066,5,31,0,-691.416,0.836604,0.800296,1.10642,1.00262,0.878022,1.20546,0.097032,0.0736001
690.866,0.990218,0.0159393,5,31,0,-683.225,0.859673,0.786036,1.10923,0.98979,0.898403,1.22317,0.0970208,0.0734595
691.179,0.999199,0.0159585,5,31,0,-686.955,0.838783,0.81891,1.10722,1.02304,0.855237,1.22375,0.0967811,0.0744824
690.321,0.987069,0.0162841,4,15,0,-684.495,0.835759,0.817643,1.10806,1.02457,0.854229,1.22506,0.0963703,0.0745168
691.871,0.999775,0.0161904,5,31,0,-686.059,0.833348,0.798877,1.11799,1.00832,0.856902,1.22065,0.0969738,0.0745607
692.923,0.998637,0.0165326,7,159,0,-684.538,0.807686,0.775593,1.07566,0.967798,0.835167,1.18202,0.104724,0.0791002
691.008,0.992655,0.0168367,7,223,0,-685.611,0.749247,0.65209,0.949166,0.870365,0.704125,1.07373,0.128517,0.0772815
688.675,0.981173,0.0169294,4,31,0,-684.179,0.743464,0.692238,0.946606,0.882491,0.701849,1.08013,0.127792,0.0771943
690.852,0.977894,0.0166205,5,31,0,-685.044,0.731532,0.675149,0.978365,0.888995,0.730735,1.06578,0.124663,0.0776113
690.939,0.996629,0.0162092,5,31,0,-687.757,0.728037,0.680172,0.975815,0.885275,0.741653,1.08594,0.124299,0.0779823
691.697,0.99671,0.0164292,5,31,0,-688.99,0.736445,0.671345,0.976072,0.878738,0.74008,1.08243,0.126357,0.0778534
692.498,0.99915,0.0166513,5,31,0,-688.901,0.755842,0.687026,0.971493,0.899847,0.727787,1.0854,0.122644,0.0785104
691.868,0.997551,0.0169564,6,95,0,-689.956,0.75596,0.685636,0.968247,0.900069,0.725431,1.08554,0.122633,0.0786689
691.996,0.999243,0.0172069,5,31,0,-688.602,0.756577,0.682849,0.992647,0.890374,0.754676,1.10632,0.122207,0.0784972
692.92,0.999491,0.0175166,8,511,0,-689.353,0.8183,0.764801,1.0695,0.958734,0.81777,1.18065,0.106269,0.0689579
691.917,0.965484,0.0178362,7,223,0,-687.912,0.794541,0.743848,1.03104,0.925925,0.797101,1.14395,0.111447,0.0695296
691.002,0.996056,0.0169703,7,255,0,-686.282,0.848489,0.785176,1.10216,0.973902,0.855034,1.20993,0.0985559,0.0706792
691.391,0.9983,0.0171599,6,127,0,-687.767,0.878596,0.81194,1.13867,1.00694,0.88545,1.24936,0.0921123,0.0724177
695.323,0.996202,0.0174254,4,15,0,-690.42,0.872099,0.81431,1.13109,1.02268,0.895683,1.24619,0.0920036,0.072315
695.232,0.976276,0.0176185,5,31,0,-692.076,0.872711,0.81548,1.12936,1.0241,0.895645,1.24508,0.0925037,0.072366
694.327,0.986545,0.0171318,5,63,0,-691.786,0.873427,0.836998,1.11262,1.01884,0.878959,1.24731,0.0929736,0.0716611
694.618,0.992686,0.0169972,8,287,0,-690.725,0.932178,0.895486,1.19392,1.07304,0.961597,1.30825,0.0782053,0.0744399
694.691,0.99879,0.0170649,7,159,0,-691.048,0.909192,0.882887,1.16226,1.07277,0.945537,1.28971,0.0815959,0.0771827
693.402,0.988167,0.0173334,6,95,0,-690.021,0.881344,0.875431,1.1519,1.05063,0.950841,1.28756,0.0849028,0.0734056
694.2,0.999545,0.0172481,5,31,0,-691.412,0.913128,0.858614,1.16862,1.05267,0.931036,1.28115,0.0832383,0.0729729
691.393,0.975151,0.0175391,5,31,0,-688.083,0.882872,0.863793,1.1502,1.07301,0.939557,1.28996,0.0832288,0.0720355
690.508,0.999874,0.0170246,5,31,0,-687.179,0.930666,0.873707,1.18645,1.05179,0.963621,1.29834,0.0806666,0.0722841
690.535,0.999986,0.0173188,5,63,0,-686.142,0.884367,0.876232,1.15171,1.07541,0.923444,1.29398,0.0832816,0.0733948
692.646,0.997735,0.0176179,6,95,0,-687.421,0.94182,0.929143,1.22285,1.08495,1.00497,1.33316,0.0726838,0.0765003
685.481,0.963402,0.0178431,4,31,0,-680.028,0.939702,0.924411,1.22015,1.13035,0.959721,1.34619,0.0726268,0.0772709
685.855,0.999697,0.0169477,5,31,0,-681.674,0.946523,0.911629,1.20759,1.07638,1.03774,1.34178,0.0715668,0.0778565
689.141,0.99821,0.0172259,6,95,0,-677.692,0.9398,0.897271,1.22052,1.10803,0.956158,1.34203,0.0727895,0.0760714
693.101,0.998712,0.0174571,5,31,0,-684.101,0.937927,0.91231,1.19386,1.07785,1.00194,1.31991,0.0755461,0.0762767
691.326,0.967941,0.0177047,5,31,0,-688.178,0.927705,0.909824,1.19662,1.10581,0.952889,1.32946,0.0762102,0.07578
692.795,0.990826,0.016968,5,31,0,-688.419,0.931098,0.904987,1.1931,1.07752,1.00308,1.32514,0.0769431,0.0758777
690.509,0.946798,0.0169608,5,31,0,-687.787,0.925086,0.904104,1.19754,1.07833,1.00364,1.31969,0.0782627,0.0758683
689.571,0.0835292,0.125188,2,5,1,-686.274,0.923865,0.905669,1.18272,1.09293,1.00313,1.31972,0.0734532,0.0756865
689.571,0,0.236964,1,2,1,-684.066,0.923865,0.905669,1.18272,1.09293,1.00313,1.31972,0.0734532,0.0756865
691.598,0.999015,0.0137351,6,63,0,-687.715,0.932684,0.904519,1.21311,1.07866,0.975899,1.33263,0.0731048,0.0763024
692.952,0.999754,0.00762143,7,191,0,-688.481,0.932956,0.910367,1.19071,1.10292,0.991223,1.3298,0.0762248,0.0754125
692.027,0.999672,0.005284,7,255,0,-690.204,0.939123,0.912664,1.21875,1.083,0.987594,1.34147,0.0717716,0.0764049
691.578,0.999959,0.00417389,8,383,0,-685.179,0.920524,0.90167,1.17602,1.09314,0.977848,1.30854,0.0792907,0.0778954
691.487,0.999728,0.00358911,7,127,0,-686.243,0.909757,0.910242,1.17572,1.09324,0.979125,1.31821,0.0782966,0.0778159
689.846,0.99972,0.00326436,8,511,0,-688.055,0.93191,0.87078,1.19681,1.06307,0.961143,1.30969,0.0802395,0.0787422
691.028,0.999941,0.00308915,10,1023,0,-687.088,0.880176,0.843742,1.132,1.05646,0.946435,1.27284,0.0869497,0.0789504
692.238,1,0.00300967,10,1023,0,-689.088,0.915101,0.87864,1.1688,1.08914,0.975199,1.31322,0.078451,0.0787496
692.908,0.999835,0.00299403,8,255,0,-689.586,0.913974,0.879294,1.1922,1.06845,0.943985,1.3092,0.0797739,0.079467
692.722,0.999989,0.00302257,8,255,0,-691,0.91376,0.883939,1.1616,1.0716,0.97349,1.30332,0.0802265,0.0799142
694.384,0.999787,0.00308749,10,1023,0,-684.535,0.845845,0.820138,1.11575,1.0089,0.862438,1.22958,0.0956956,0.0731818
695.833,0.999918,0.00317838,7,127,0,-693.548,0.851721,0.818787,1.10383,1.001,0.876136,1.22101,0.0969238,0.0733753
692.168,0.999784,0.00329382,7,127,0,-690.14,0.857336,0.788136,1.121,0.997306,0.862613,1.2162,0.0963447,0.0734171
690.273,0.999791,0.00342786,9,767,0,-686.389,0.841567,0.769264,1.11204,0.979829,0.856782,1.20057,0.100468,0.0765914
686.784,0.999164,0.00357958,7,191,0,-682.499,0.834927,0.821374,1.05945,0.999033,0.837646,1.20837,0.102073,0.0771245
693.205,0.999894,0.00374002,7,127,0,-683.669,0.841841,0.786842,1.08297,0.975726,0.834437,1.206,0.102307,0.0777383
693.834,0.999998,0.00392317,9,895,0,-691.285,0.817431,0.760412,1.05409,0.952974,0.799887,1.16833,0.108822,0.0739874
690.87,0.998968,0.00412131,9,767,0,-685.547,0.842184,0.809693,1.08516,0.984016,0.839259,1.19493,0.102503,0.0787565
692.393,0.999635,0.0043192,9,703,0,-687.991,0.816974,0.77921,1.06263,0.973618,0.834123,1.18922,0.106318,0.0718652
690.422,0.999986,0.00453734,10,1023,0,-687.243,0.935184,0.938509,1.20843,1.09427,1.00141,1.34416,0.07036,0.0796571
691.951,0.9999,0.00477186,9,607,0,-687.865,0.943503,0.944485,1.22349,1.1106,1.02088,1.34791,0.0719512,0.0730587
694.345,0.999824,0.00501657,7,255,0,-688.065,0.962848,0.923007,1.2286,1.11665,1.00886,1.36507,0.0679609,0.0739387
695.075,0.999857,0.00527111,8,383,0,-690.824,0.943333,0.938677,1.22409,1.11529,1.01685,1.35136,0.0698194,0.0729025
694.775,0.999281,0.00553673,8,319,0,-692.516,0.934948,0.935115,1.21109,1.10022,1.00117,1.33659,0.0729914,0.0747135
694.432,0.999392,0.00580319,8,383,0,-692.255,0.911364,0.900186,1.18707,1.08004,0.962741,1.31851,0.0774549,0.0777964
695.513,0.999763,0.00608087,9,895,0,-691.217,0.843729,0.792474,1.09708,0.993213,0.862589,1.22154,0.0974375,0.0749834
694.706,0.999456,0.00637433,6,127,0,-691.776,0.842774,0.78949,1.09658,1.00516,0.851554,1.20451,0.0992341,0.0747362
694.132,0.999815,0.00667161,9,959,0,-691.778,0.87209,0.822736,1.13501,1.03729,0.891264,1.24123,0.0911265,0.0759353
694.593,0.999986,0.00698459,6,127,0,-692.789,0.866889,0.820021,1.13926,1.02989,0.895584,1.25293,0.0908981,0.0760615
692.256,0.997615,0.00731014,7,191,0,-689.043,0.886147,0.843001,1.15736,1.03414,0.894454,1.27364,0.0887466,0.0736731
693.027,0.997578,0.00759622,6,127,0,-685.85,0.889453,0.852449,1.11568,1.04289,0.915162,1.25818,0.0886366,0.0744281
693.808,0.999768,0.00788734,9,895,0,-687.826,0.97986,0.962882,1.25417,1.15737,1.05173,1.39681,0.0614951,0.0732838
692.803,0.999183,0.00823166,6,63,0,-691.334,0.978416,0.952189,1.27115,1.15209,1.05105,1.40618,0.0612453,0.0733462
693.879,0.999054,0.00857113,6,63,0,-691.286,0.983767,0.960989,1.26163,1.15352,1.04662,1.39952,0.0603974,0.0738064
693.803,0.999614,0.00891493,7,159,0,-692.802,0.988647,0.989601,1.27109,1.146,1.06934,1.4047,0.0605272,0.0743399
693.911,0.996028,0.00927914,8,319,0,-689.032,0.999068,0.973828,1.27632,1.16224,1.05859,1.40624,0.0589649,0.0734654
694.587,0.999881,0.00956251,7,255,0,-692.806,0.978011,0.957877,1.25025,1.13958,1.02902,1.38198,0.0644294,0.0757147
692.938,0.99905,0.00994583,7,191,0,-691.238,0.956793,0.954555,1.2352,1.1232,1.05247,1.3753,0.0659162,0.0766714
692.667,0.999557,0.0103152,8,383,0,-689.018,0.995745,0.97834,1.27249,1.15463,1.03713,1.40343,0.0603954,0.0761545
693.862,0.998474,0.0107045,7,191,0,-690.399,0.997016,0.993221,1.28628,1.16924,1.08479,1.42523,0.0562813,0.0771066
689.73,0.989388,0.0110709,9,511,0,-688.189,0.991465,0.985319,1.27475,1.14423,1.09026,1.41424,0.0601716,0.071139
689.533,0.997731,0.011188,6,63,0,-684.916,1.00821,0.980078,1.27111,1.1688,1.05013,1.4041,0.0595172,0.0705509
689.226,0.995818,0.011537,7,175,0,-682.908,0.968098,0.956905,1.24391,1.14463,1.06953,1.36783,0.0654528,0.0737495
693.033,0.999998,0.0118344,6,127,0,-685.625,0.956593,0.970095,1.24394,1.1193,1.04085,1.37475,0.0657354,0.073247
692.671,0.99517,0.0122568,7,191,0,-689.445,0.963101,0.915785,1.22771,1.12189,1.00557,1.36945,0.0690656,0.0721561
695.949,0.999666,0.0125396,7,159,0,-689.487,0.910807,0.8869,1.17981,1.0653,0.957753,1.29756,0.0809233,0.0727939
690.185,0.981569,0.0129614,5,31,0,-687.385,0.900818,0.904127,1.1773,1.05166,0.960863,1.27806,0.0821129,0.0725598
693.256,0.999713,0.0128266,6,63,0,-687.12,0.902817,0.892179,1.16208,1.07742,0.97004,1.30648,0.0807416,0.0726987
695.277,0.99996,0.0132476,6,95,0,-692.349,0.906038,0.871094,1.15578,1.06375,0.931439,1.29493,0.0834425,0.0734763
693.897,0.992012,0.0136824,5,31,0,-690.66,0.905272,0.862572,1.1682,1.07185,0.925392,1.28983,0.0832249,0.0737309
694.171,0.99996,0.0138648,6,95,0,-692.98,0.894431,0.872775,1.15126,1.04192,0.954097,1.28213,0.084058,0.0750862
694.592,0.988962,0.0143054,5,31,0,-690.763,0.904935,0.854308,1.15459,1.0619,0.944099,1.27654,0.0833481,0.0749261
695.984,0.999894,0.0143841,8,319,0,-692.564,0.862718,0.821977,1.12105,1.02107,0.89216,1.24736,0.0926036,0.0761811
694.374,0.998859,0.0148254,9,511,0,-692.098,0.767259,0.702687,1.00667,0.912628,0.764108,1.10853,0.118863,0.0716299
694.948,0.985906,0.0152366,6,95,0,-688.018,0.784053,0.723081,1.01357,0.932278,0.781784,1.1398,0.114989,0.0733133
694.521,0.981712,0.0152014,8,351,0,-691.549,0.873886,0.8347,1.12714,1.02792,0.904699,1.262,0.088473,0.0740157
693.925,0.994827,0.0150228,8,351,0,-688.447,0.93153,0.894757,1.19692,1.08772,0.980339,1.31505,0.0746587,0.0738206
692.042,0.997412,0.0152864,8,287,0,-688.596,1.00864,1.00867,1.29939,1.17707,1.10395,1.44562,0.0512432,0.0740388
691.146,0.996898,0.0156385,8,255,0,-688.553,0.980422,0.984175,1.27639,1.15454,1.07299,1.39859,0.0610386,0.0793983
692.618,0.99987,0.0159743,8,511,0,-689.945,0.906229,0.880586,1.15661,1.05575,0.95969,1.29672,0.0813061,0.0686797
695.065,0.999989,0.0164175,8,255,0,-691.012,0.8543,0.825024,1.10285,1.00943,0.894325,1.2216,0.0953434,0.0734976
695.2,0.993423,0.01687,4,31,0,-691.27,0.863084,0.7954,1.10737,1.00962,0.87769,1.22856,0.095092,0.0734256
695.612,0.990849,0.0170831,5,31,0,-693.688,0.861825,0.809924,1.10486,1.00374,0.872908,1.22215,0.0967216,0.073215
695.403,0.995847,0.017199,8,431,0,-691.257,0.939154,0.911604,1.20884,1.09357,0.983284,1.3311,0.0748764,0.0751248
692.095,0.998969,0.0174983,7,127,0,-691.093,0.925738,0.907676,1.18931,1.07718,0.968163,1.32164,0.0778657,0.0670304
693.991,0.999697,0.0179159,7,191,0,-688.71,0.963368,0.946692,1.24109,1.14075,1.03576,1.38129,0.0642,0.0732432
692.613,0.996076,0.0183648,5,63,0,-690.728,0.969961,0.955581,1.25979,1.11765,1.03172,1.37246,0.0643871,0.0739975
693.408,0.978195,0.0186751,3,7,0,-690.796,0.970962,0.954544,1.25948,1.11946,1.03053,1.37694,0.0645202,0.0738584
690.407,0.978941,0.0182881,5,63,0,-687.471,0.95908,0.953438,1.26609,1.11689,1.03706,1.37075,0.0667669,0.0744776
692.883,0.996448,0.0179392,5,31,0,-688.559,0.961746,0.939409,1.21061,1.12542,1.01802,1.36977,0.0686983,0.0740654
692.943,0.992796,0.0182479,5,31,0,-687.525,0.951642,0.917645,1.24092,1.10629,1.0056,1.34819,0.0709105,0.0746875
691.802,0.996725,0.0184177,5,31,0,-688.124,0.954237,0.921416,1.23934,1.10832,1.00671,1.33301,0.070862,0.0746682
693.487,0.999581,0.0187355,4,31,0,-690.393,0.939107,0.931039,1.19975,1.10437,0.994853,1.35911,0.0718247,0.0742812
689.601,0.981982,0.0191648,5,31,0,-685.931,0.956221,0.918886,1.23674,1.1072,1.03286,1.33345,0.0706226,0.0728498
693.292,0.990163,0.0189106,4,31,0,-682.658,0.937522,0.942658,1.22077,1.11818,0.999818,1.35543,0.0693082,0.0732719
694.62,0.999957,0.018971,5,31,0,-692.089,0.958215,0.937494,1.21604,1.10649,1.00614,1.35635,0.0690823,0.0738235
693.01,0.997004,0.019407,4,31,0,-690.387,0.948837,0.917678,1.22496,1.11317,1.01046,1.37405,0.070113,0.0740205
693.793,0.993405,0.01973,6,127,0,-690.738,0.926795,0.882194,1.18658,1.08515,0.97203,1.30943,0.0764545,0.071865
693.48,0.999919,0.0199103,5,31,0,-692.67,0.91575,0.903664,1.19012,1.07427,0.974968,1.32679,0.0758874,0.0714492
692.525,0.966932,0.0203493,4,31,0,-681.343,0.937536,0.88626,1.17556,1.09186,0.972363,1.31927,0.0772841,0.0717781
684.937,0.965993,0.0194845,4,31,0,-679.783,0.935925,0.874148,1.2018,1.1155,0.957177,1.33529,0.0758971,0.0723476
684.096,0.999525,0.0186282,5,63,0,-676.825,0.924778,0.932408,1.19336,1.06244,1.00614,1.317,0.076058,0.068886
681.522,0.99089,0.0190195,5,31,0,-677.171,0.936799,0.873433,1.20095,1.11683,0.951427,1.33913,0.0753825,0.0699102
685.723,0.999203,0.0190908,4,15,0,-679.606,0.932459,0.881047,1.19729,1.11526,0.961087,1.33772,0.0741689,0.0698213
693.314,0.999085,0.0194704,4,15,0,-683.479,0.92871,0.897757,1.20803,1.09464,0.981319,1.31459,0.0751191,0.0702256
693.675,0.998884,0.0198478,5,63,0,-689.85,0.937338,0.913969,1.20004,1.09059,0.966063,1.3415,0.0745785,0.0709225
694.957,0.998927,0.0202197,6,127,0,-691.349,0.938187,0.918096,1.22205,1.10199,0.991463,1.35248,0.0719327,0.0732573
692.72,0.989656,0.020595,8,287,0,-689.151,0.892401,0.854168,1.13304,1.0406,0.940438,1.24994,0.0878742,0.0739137
690.686,0.966464,0.0206067,8,287,0,-685.637,0.789304,0.729199,1.00515,0.919916,0.78269,1.15214,0.115547,0.0738494
690.555,0.9993,0.0197329,6,95,0,-686.135,0.782433,0.73776,1.00896,0.93757,0.780705,1.15903,0.111924,0.0735875
690.231,0.999897,0.0201061,5,31,0,-686.033,0.80161,0.720548,1.04274,0.935444,0.792293,1.12224,0.11392,0.072732
692.158,0.968244,0.0205043,4,31,0,-685.579,0.805351,0.733213,1.03389,0.933129,0.772268,1.1477,0.1133,0.0727666
691.418,0.985584,0.0197074,5,31,0,-687.125,0.80682,0.736298,1.02781,0.933721,0.774825,1.14693,0.113912,0.0726567
693.86,0.998925,0.0195663,5,31,0,-687.133,0.802835,0.725542,1.01821,0.935114,0.784737,1.14342,0.113335,0.0725801
695.636,0.999996,0.0199111,8,319,0,-692.851,0.883485,0.840382,1.13888,1.03258,0.902813,1.26185,0.0889143,0.076935
692.128,0.947259,0.0202976,5,31,0,-690.097,0.883352,0.852636,1.14353,1.05057,0.897023,1.25454,0.0867689,0.0769618
691.373,0.997365,0.0187805,6,111,0,-687.48,0.879652,0.843462,1.13685,1.0607,0.909239,1.26895,0.0889472,0.076486
687.437,0.996,0.0190523,5,63,0,-684.661,0.867821,0.835005,1.13116,1.06464,0.908714,1.25087,0.0874766,0.0763856
688.535,0.99929,0.0192765,5,31,0,-683.683,0.890299,0.859551,1.14414,1.01014,0.933676,1.26963,0.0864219,0.0749682
689.523,1,0.0196167,5,31,0,-686.842,0.878003,0.841814,1.14029,1.06484,0.901897,1.25955,0.089238,0.0744431
692.713,1,0.0199844,5,31,0,-685.446,0.869811,0.840589,1.13572,1.05304,0.922377,1.26293,0.0869962,0.0740373
692.528,0.998946,0.0203547,5,31,0,-689.197,0.880996,0.869726,1.14491,1.02368,0.915347,1.2694,0.0866009,0.0746764
692.153,0.999991,0.0206884,7,159,0,-688.792,0.891719,0.866148,1.15831,1.03159,0.930804,1.28105,0.0869691,0.0790441
690.916,0.987899,0.0210628,5,31,0,-687.813,0.893108,0.865612,1.15664,1.03108,0.927053,1.28805,0.087257,0.0789745
689.679,0.997396,0.0209844,7,223,0,-687.81,0.918651,0.878768,1.18779,1.06275,0.939405,1.31884,0.0776336,0.0791748
691.365,0.99923,0.0212597,7,191,0,-686.312,0.946967,0.925525,1.22293,1.10116,0.976292,1.35542,0.0698477,0.0768814
691.052,0.995989,0.0216048,4,15,0,-687.948,0.949765,0.923203,1.21611,1.10318,0.978123,1.37051,0.0710156,0.0768195
693.633,0.999191,0.0218271,7,223,0,-688.84,0.868301,0.817677,1.12652,1.02223,0.867978,1.23175,0.0938576,0.0759959
694.158,0.98987,0.0221725,5,31,0,-688.555,0.850689,0.818764,1.09843,1.00522,0.89967,1.23138,0.0945208,0.0756013
692.965,0.972931,0.0221569,4,15,0,-690.554,0.849172,0.826767,1.10677,1.00266,0.897988,1.22559,0.0936729,0.0755545
692.95,0.998149,0.021499,5,31,0,-689.617,0.858572,0.804303,1.11287,1.01487,0.853256,1.23079,0.0944544,0.0758879
691.597,0.983559,0.0217937,8,319,0,-684.089,1.03178,1.04429,1.329,1.20445,1.15017,1.46661,0.046602,0.0763892
690.697,0.996427,0.021541,4,31,0,-688.99,1.0574,1.04495,1.33516,1.21091,1.11882,1.46838,0.0458105,0.0760806
689.293,0.989662,0.0217672,5,31,0,-685.893,1.04392,1.07493,1.33464,1.21222,1.12887,1.46376,0.0461586,0.0766707
688.828,0.957857,0.0217402,5,31,0,-683.576,1.04232,1.04205,1.34218,1.21676,1.14343,1.49613,0.0416943,0.0772487
686.226,0.999287,0.0205672,5,31,0,-684.959,1.0548,1.07474,1.33628,1.20849,1.16016,1.46937,0.0419075,0.0781646
690.838,0.999912,0.0208822,5,31,0,-684.744,1.05147,1.04419,1.34807,1.21362,1.13229,1.48019,0.0432893,0.0785101
695.224,0.999112,0.0212212,8,255,0,-688.123,0.922547,0.884184,1.18992,1.07434,0.955078,1.30941,0.0782734,0.0718622
692.991,0.99738,0.021533,8,383,0,-691.501,0.747181,0.671083,0.976508,0.882424,0.735448,1.09415,0.124786,0.0769855
694.744,0.988596,0.0217827,7,151,0,-691.515,0.785548,0.72374,1.02029,0.939571,0.781748,1.12671,0.114704,0.0748304
693.934,0.949318,0.021711,4,31,0,-691.402,0.778171,0.727642,1.02004,0.941972,0.784902,1.13893,0.114835,0.0749048
691.799,0.986307,0.0202669,5,63,0,-689.601,0.792847,0.722,1.02114,0.914172,0.780558,1.13134,0.113378,0.0762191
695.489,0.999686,0.020127,6,127,0,-687.447,0.828859,0.775031,1.06237,0.975037,0.833843,1.19272,0.104128,0.0754122
695.447,0.991747,0.0204359,6,111,0,-690.449,0.813989,0.76021,1.06237,0.959888,0.821693,1.16399,0.106912,0.0735286
690.351,0.98611,0.0204764,5,31,0,-689.254,0.815169,0.768766,1.06357,0.94864,0.785161,1.17456,0.107209,0.0732376
691.457,0.999816,0.0203264,4,31,0,-688.319,0.816687,0.773515,1.05265,0.950029,0.787559,1.17149,0.108274,0.0735886
692.151,0.99994,0.0206361,7,255,0,-689.092,0.860358,0.853305,1.11856,1.03123,0.888861,1.23482,0.0923797,0.0781071
692.849,0.966723,0.0209518,5,31,0,-687.571,0.877877,0.811638,1.11436,1.02338,0.900897,1.24628,0.0937464,0.0767924
